ItemID,word,condition,word_pos,word_cat,attr_cat,split_val
147,Madeline,4sent147,9,fname,,3
147,and,4sent147,10,,,3
147,Oliver,4sent147,11,mname,,3
147,are,4sent147,12,,,3
147,engaged.,4sent147,13,relation,,3
147,Oliver,4sent147,14,mname,,3
147,apologized,4sent147,15,icverb,,3
147,to,4sent147,16,,,3
147,Madeline,4sent147,17,fname,,3
147,at,4sent147,18,,,3
147,lunch,4sent147,19,,,3
147,because,4sent147,20,,,3
147,he,4sent147,21,pro,paralegal,3
147,had,4sent147,22,,,3
147,been,4sent147,23,,,3
147,too,4sent147,24,,,3
147,critical,4sent147,25,,,3
147,earlier,4sent147,26,,,3
147,of,4sent147,27,,,3
147,one,4sent147,28,,,3
147,of,4sent147,29,,,3
147,her,4sent147,30,,,3
147,paintings.,4sent147,31,comp,paint,3
148,Trenton,4sent148,1,mname,,0
148,likes,4sent148,2,,,0
148,to,4sent148,3,,,0
148,flirt.,4sent148,4,attr,flirt,0
148,Rachel,4sent148,5,fname,,0
148,owns,4sent148,6,,,0
148,a,4sent148,7,,,0
148,bagpipe.,4sent148,8,attr,bagpipe,0
148,Rachel,4sent148,9,fname,,0
148,and,4sent148,10,,,0
148,Trenton,4sent148,11,mname,,0
148,are,4sent148,12,,,0
148,siblings.,4sent148,13,relation,,0
148,Rachel,4sent148,14,fname,,0
148,apologized,4sent148,15,icverb,,0
148,to,4sent148,16,,,0
148,Trenton,4sent148,17,mname,,0
148,today,4sent148,18,,,0
148,because,4sent148,19,,,0
148,she,4sent148,20,pro,bagpipe,0
148,had,4sent148,21,,,0
148,brought,4sent148,22,,,0
148,up,4sent148,23,,,0
148,an,4sent148,24,,,0
148,embarrassing,4sent148,25,,,0
148,childhood,4sent148,26,,,0
148,incident,4sent148,27,,,0
148,in,4sent148,28,,,0
148,front,4sent148,29,,,0
148,of,4sent148,30,,,0
148,someone,4sent148,31,,,0
148,he,4sent148,32,,,0
148,liked.,4sent148,33,,,0
149,Allen,4sent149,1,mname,,1
149,owns,4sent149,2,,,1
149,a,4sent149,3,,,1
149,treadmill.,4sent149,4,attr,treadmill,1
149,Victoria,4sent149,5,fname,,1
149,likes,4sent149,6,,,1
149,to,4sent149,7,,,1
149,crochet.,4sent149,8,attr,crochet,1
149,Allen,4sent149,9,mname,,1
149,and,4sent149,10,,,1
149,Victoria,4sent149,11,fname,,1
149,are,4sent149,12,,,1
149,dating.,4sent149,13,relation,,1
149,Allen,4sent149,14,mname,,1
149,apologized,4sent149,15,icverb,,1
149,to,4sent149,16,,,1
149,Victoria,4sent149,17,fname,,1
149,recently,4sent149,18,,,1
149,because,4sent149,19,,,1
149,she,4sent149,20,pro,crochet,1
149,had,4sent149,21,,,1
149,had,4sent149,22,,,1
149,a,4sent149,23,,,1
149,crochet,4sent149,24,comp,crochet,1
149,project,4sent149,25,,,1
149,laid,4sent149,26,,,1
149,out,4sent149,27,,,1
149,on,4sent149,28,,,1
149,the,4sent149,29,,,1
149,treadmill,4sent149,30,comp,treadmill,1
149,when,4sent149,31,,,1
149,he,4sent149,32,,,1
149,turned,4sent149,33,,,1
149,it,4sent149,34,,,1
149,on,4sent149,35,,,1
149,this,4sent149,36,,,1
149,morning.,4sent149,37,,,1
150,Heather,4sent150,1,fname,,2
150,is,4sent150,2,,,2
150,a,4sent150,3,,,2
150,bellhop.,4sent150,4,attr,bellhop,2
150,Devon,4sent150,5,mname,,2
150,is,4sent150,6,,,2
150,a,4sent150,7,,,2
150,retiree.,4sent150,8,attr,retiree,2
150,Heather,4sent150,9,fname,,2
150,and,4sent150,10,,,2
150,Devon,4sent150,11,mname,,2
150,are,4sent150,12,,,2
150,strangers.,4sent150,13,relation,,2
150,Heather,4sent150,14,fname,,2
150,apologized,4sent150,15,icverb,,2
150,to,4sent150,16,,,2
150,Devon,4sent150,17,mname,,2
150,this,4sent150,18,,,2
150,morning,4sent150,19,,,2
150,because,4sent150,20,,,2
150,he,4sent150,21,pro,retiree,2
150,was,4sent150,22,,,2
150,clearly,4sent150,23,,,2
150,crushed,4sent150,24,,,2
150,after,4sent150,25,,,2
150,she,4sent150,26,,,2
150,had,4sent150,27,,,2
150,yelled,4sent150,28,,,2
150,at,4sent150,29,,,2
150,him,4sent150,30,,,2
150,for,4sent150,31,,,2
150,jaywalking,4sent150,32,,,2
150,in,4sent150,33,,,2
150,front,4sent150,34,,,2
150,of,4sent150,35,,,2
150,her,4sent150,36,,,2
150,on,4sent150,37,,,2
150,her,4sent150,38,,,2
150,way,4sent150,39,,,2
150,to,4sent150,40,,,2
150,the,4sent150,41,,,2
150,hotel.,4sent150,42,,,2
1,An,actor,1,,,0
1,actor,actor,2,attr,actor,0
1,is,actor,3,,,0
1,a,actor,4,,,0
1,person,actor,5,,,0
1,who,actor,6,,,0
1,portrays,actor,7,,,0
1,a,actor,8,,,0
1,character,actor,9,,,0
1,in,actor,10,,,0
1,a,actor,11,,,0
1,performance.,actor,12,,,0
1,Actors,actor,13,attr,actor,0
1,working,actor,14,,,0
1,in,actor,15,,,0
1,"theatre,",actor,16,,,0
1,"film,",actor,17,,,0
1,"television,",actor,18,,,0
1,and,actor,19,,,0
1,radio,actor,20,,,0
1,have,actor,21,,,0
1,to,actor,22,,,0
1,learn,actor,23,,,0
1,specific,actor,24,,,0
1,skills.,actor,25,,,0
1,Techniques,actor,26,,,0
1,that,actor,27,,,0
1,work,actor,28,,,0
1,well,actor,29,,,0
1,for,actor,30,,,0
1,one,actor,31,,,0
1,type,actor,32,,,0
1,of,actor,33,,,0
1,actor,actor,34,attr,actor,0
1,may,actor,35,,,0
1,not,actor,36,,,0
1,work,actor,37,,,0
1,well,actor,38,,,0
1,for,actor,39,,,0
1,another,actor,40,,,0
1,type,actor,41,,,0
1,of,actor,42,,,0
1,actor.,actor,43,attr,actor,0
1,Stage,actor,44,,,0
1,actors,actor,45,attr,actor,0
1,need,actor,46,,,0
1,to,actor,47,,,0
1,learn,actor,48,,,0
1,the,actor,49,,,0
1,stage,actor,50,,,0
1,directions,actor,51,,,0
1,that,actor,52,,,0
1,appear,actor,53,,,0
1,in,actor,54,,,0
1,the,actor,55,,,0
1,script.,actor,56,,,0
1,Film,actor,57,,,0
1,actors,actor,58,attr,actor,0
1,have,actor,59,,,0
1,to,actor,60,,,0
1,learn,actor,61,,,0
1,to,actor,62,,,0
1,be,actor,63,,,0
1,comfortable,actor,64,,,0
1,with,actor,65,,,0
1,a,actor,66,,,0
1,camera,actor,67,,,0
1,being,actor,68,,,0
1,in,actor,69,,,0
1,front,actor,70,,,0
1,of,actor,71,,,0
1,them.,actor,72,,,0
1,Radio,actor,73,,,0
1,actors,actor,74,attr,actor,0
1,rely,actor,75,,,0
1,on,actor,76,,,0
1,dialogue,actor,77,,,0
1,to,actor,78,,,0
1,help,actor,79,,,0
1,the,actor,80,,,0
1,listener,actor,81,,,0
1,imagine,actor,82,,,0
1,the,actor,83,,,0
1,characters,actor,84,,,0
1,and,actor,85,,,0
1,story.,actor,86,,,0
2,The,bagpipe,1,,,0
2,bagpipe,bagpipe,2,attr,bagpipe,0
2,is,bagpipe,3,,,0
2,a,bagpipe,4,,,0
2,woodwind,bagpipe,5,,,0
2,instrument,bagpipe,6,,,0
2,using,bagpipe,7,,,0
2,enclosed,bagpipe,8,,,0
2,reeds,bagpipe,9,,,0
2,fed,bagpipe,10,,,0
2,from,bagpipe,11,,,0
2,a,bagpipe,12,,,0
2,constant,bagpipe,13,,,0
2,reservoir,bagpipe,14,,,0
2,of,bagpipe,15,,,0
2,air,bagpipe,16,,,0
2,in,bagpipe,17,,,0
2,the,bagpipe,18,,,0
2,form,bagpipe,19,,,0
2,of,bagpipe,20,,,0
2,a,bagpipe,21,,,0
2,bag.,bagpipe,22,,,0
2,The,bagpipe,23,,,0
2,Scottish,bagpipe,24,,,0
2,Great,bagpipe,25,,,0
2,Highland,bagpipe,26,,,0
2,bagpipe,bagpipe,27,attr,bagpipe,0
2,is,bagpipe,28,,,0
2,the,bagpipe,29,,,0
2,best,bagpipe,30,,,0
2,known,bagpipe,31,,,0
2,example,bagpipe,32,,,0
2,of,bagpipe,33,,,0
2,a,bagpipe,34,,,0
2,bagpipe,bagpipe,35,attr,bagpipe,0
2,in,bagpipe,36,,,0
2,the,bagpipe,37,,,0
2,Anglophone,bagpipe,38,,,0
2,"world,",bagpipe,39,,,0
2,but,bagpipe,40,,,0
2,people,bagpipe,41,,,0
2,have,bagpipe,42,,,0
2,played,bagpipe,43,,,0
2,bagpipes,bagpipe,44,attr,bagpipe,0
2,for,bagpipe,45,,,0
2,centuries,bagpipe,46,,,0
2,throughout,bagpipe,47,,,0
2,the,bagpipe,48,,,0
2,world.,bagpipe,49,,,0
2,In,bagpipe,50,,,0
2,the,bagpipe,51,,,0
2,United,bagpipe,52,,,0
2,"Kingdom,",bagpipe,53,,,0
2,the,bagpipe,54,,,0
2,bagpipe,bagpipe,55,attr,bagpipe,0
2,is,bagpipe,56,,,0
2,commonly,bagpipe,57,,,0
2,used,bagpipe,58,,,0
2,in,bagpipe,59,,,0
2,the,bagpipe,60,,,0
2,military.,bagpipe,61,,,0
2,As,bagpipe,62,,,0
2,Western,bagpipe,63,,,0
2,classical,bagpipe,64,,,0
2,music,bagpipe,65,,,0
2,"developed,",bagpipe,66,,,0
2,bagpipes,bagpipe,67,attr,bagpipe,0
2,fell,bagpipe,68,,,0
2,out,bagpipe,69,,,0
2,of,bagpipe,70,,,0
2,favour,bagpipe,71,,,0
2,due,bagpipe,72,,,0
2,to,bagpipe,73,,,0
2,their,bagpipe,74,,,0
2,limited,bagpipe,75,,,0
2,range,bagpipe,76,,,0
2,and,bagpipe,77,,,0
2,function.,bagpipe,78,,,0
2,"Recently,",bagpipe,79,,,0
2,many,bagpipe,80,,,0
2,types,bagpipe,81,,,0
2,of,bagpipe,82,,,0
2,bagpipes,bagpipe,83,attr,bagpipe,0
2,have,bagpipe,84,,,0
2,enjoyed,bagpipe,85,,,0
2,a,bagpipe,86,,,0
2,resurgence,bagpipe,87,,,0
2,in,bagpipe,88,,,0
2,popularity.,bagpipe,89,,,0
3,A,bellhop,1,,,0
3,bellhop,bellhop,2,attr,bellhop,0
3,is,bellhop,3,,,0
3,a,bellhop,4,,,0
3,hotel,bellhop,5,,,0
3,porter,bellhop,6,,,0
3,who,bellhop,7,,,0
3,helps,bellhop,8,,,0
3,patrons,bellhop,9,,,0
3,with,bellhop,10,,,0
3,their,bellhop,11,,,0
3,luggage,bellhop,12,,,0
3,while,bellhop,13,,,0
3,checking,bellhop,14,,,0
3,in,bellhop,15,,,0
3,or,bellhop,16,,,0
3,out.,bellhop,17,,,0
3,Bellhops,bellhop,18,attr,bellhop,0
3,often,bellhop,19,,,0
3,wear,bellhop,20,,,0
3,a,bellhop,21,,,0
3,uniform.,bellhop,22,,,0
3,The,bellhop,23,,,0
3,name,bellhop,24,,,0
3,bellhop,bellhop,25,attr,bellhop,0
3,is,bellhop,26,,,0
3,derived,bellhop,27,,,0
3,from,bellhop,28,,,0
3,a,bellhop,29,,,0
3,hotel's,bellhop,30,,,0
3,front-desk,bellhop,31,,,0
3,clerk,bellhop,32,,,0
3,ringing,bellhop,33,,,0
3,a,bellhop,34,,,0
3,bell,bellhop,35,,,0
3,to,bellhop,36,,,0
3,summon,bellhop,37,,,0
3,a,bellhop,38,,,0
3,"porter,",bellhop,39,,,0
3,who,bellhop,40,,,0
3,would,bellhop,41,,,0
3,hop,bellhop,42,,,0
3,to,bellhop,43,,,0
3,attention,bellhop,44,,,0
3,at,bellhop,45,,,0
3,the,bellhop,46,,,0
3,desk,bellhop,47,,,0
3,to,bellhop,48,,,0
3,receive,bellhop,49,,,0
3,instructions.,bellhop,50,,,0
3,Today's,bellhop,51,,,0
3,bellhops,bellhop,52,attr,bellhop,0
3,need,bellhop,53,,,0
3,to,bellhop,54,,,0
3,be,bellhop,55,,,0
3,"quick-witted,",bellhop,56,,,0
3,good,bellhop,57,,,0
3,with,bellhop,58,,,0
3,"people,",bellhop,59,,,0
3,and,bellhop,60,,,0
3,outgoing.,bellhop,61,,,0
3,Bellhops,bellhop,62,attr,bellhop,0
3,meet,bellhop,63,,,0
3,a,bellhop,64,,,0
3,variety,bellhop,65,,,0
3,of,bellhop,66,,,0
3,people,bellhop,67,,,0
3,each,bellhop,68,,,0
3,day,bellhop,69,,,0
3,and,bellhop,70,,,0
3,need,bellhop,71,,,0
3,to,bellhop,72,,,0
3,have,bellhop,73,,,0
3,the,bellhop,74,,,0
3,social,bellhop,75,,,0
3,skills,bellhop,76,,,0
3,to,bellhop,77,,,0
3,deal,bellhop,78,,,0
3,with,bellhop,79,,,0
3,them.,bellhop,80,,,0
3,While,bellhop,81,,,0
3,carrying,bellhop,82,,,0
3,"luggage,",bellhop,83,,,0
3,bellhops,bellhop,84,attr,bellhop,0
3,escort,bellhop,85,,,0
3,guests,bellhop,86,,,0
3,to,bellhop,87,,,0
3,their,bellhop,88,,,0
3,rooms.,bellhop,89,,,0
3,In,bellhop,90,,,0
3,most,bellhop,91,,,0
3,"countries,",bellhop,92,,,0
3,it,bellhop,93,,,0
3,is,bellhop,94,,,0
3,customary,bellhop,95,,,0
3,to,bellhop,96,,,0
3,tip,bellhop,97,,,0
3,a,bellhop,98,,,0
3,bellhop,bellhop,99,attr,bellhop,0
3,for,bellhop,100,,,0
3,their,bellhop,101,,,0
3,service.,bellhop,102,,,0
4,Crochet,crochet,1,attr,crochet,0
4,is,crochet,2,,,0
4,a,crochet,3,,,0
4,process,crochet,4,,,0
4,of,crochet,5,,,0
4,creating,crochet,6,,,0
4,textiles,crochet,7,,,0
4,by,crochet,8,,,0
4,using,crochet,9,,,0
4,a,crochet,10,,,0
4,crochet,crochet,11,attr,crochet,0
4,hook,crochet,12,,,0
4,to,crochet,13,,,0
4,interlock,crochet,14,,,0
4,loops,crochet,15,,,0
4,of,crochet,16,,,0
4,"yarn,",crochet,17,,,0
4,"thread,",crochet,18,,,0
4,or,crochet,19,,,0
4,strands,crochet,20,,,0
4,of,crochet,21,,,0
4,other,crochet,22,,,0
4,materials.,crochet,23,,,0
4,The,crochet,24,,,0
4,name,crochet,25,,,0
4,'crochet',crochet,26,attr,crochet,0
4,is,crochet,27,,,0
4,derived,crochet,28,,,0
4,from,crochet,29,,,0
4,a,crochet,30,,,0
4,French,crochet,31,,,0
4,term,crochet,32,,,0
4,meaning,crochet,33,,,0
4,'small,crochet,34,,,0
4,hook'.,crochet,35,,,0
4,The,crochet,36,,,0
4,key,crochet,37,,,0
4,difference,crochet,38,,,0
4,between,crochet,39,,,0
4,crochet,crochet,40,attr,crochet,0
4,and,crochet,41,,,0
4,knitting,crochet,42,,,0
4,is,crochet,43,,,0
4,that,crochet,44,,,0
4,each,crochet,45,,,0
4,stitch,crochet,46,,,0
4,in,crochet,47,,,0
4,crochet,crochet,48,attr,crochet,0
4,is,crochet,49,,,0
4,completed,crochet,50,,,0
4,before,crochet,51,,,0
4,the,crochet,52,,,0
4,next,crochet,53,,,0
4,one,crochet,54,,,0
4,is,crochet,55,,,0
4,"begun,",crochet,56,,,0
4,while,crochet,57,,,0
4,knitting,crochet,58,,,0
4,keeps,crochet,59,,,0
4,many,crochet,60,,,0
4,stitches,crochet,61,,,0
4,open,crochet,62,,,0
4,at,crochet,63,,,0
4,a,crochet,64,,,0
4,time.,crochet,65,,,0
4,"However,",crochet,66,,,0
4,some,crochet,67,,,0
4,variant,crochet,68,,,0
4,forms,crochet,69,,,0
4,of,crochet,70,,,0
4,"crochet,",crochet,71,attr,crochet,0
4,such,crochet,72,,,0
4,as,crochet,73,,,0
4,Tunisian,crochet,74,,,0
4,crochet,crochet,75,attr,crochet,0
4,and,crochet,76,,,0
4,broomstick,crochet,77,,,0
4,"lace,",crochet,78,,,0
4,do,crochet,79,,,0
4,keep,crochet,80,,,0
4,multiple,crochet,81,,,0
4,stitches,crochet,82,,,0
4,open,crochet,83,,,0
4,at,crochet,84,,,0
4,a,crochet,85,,,0
4,time.,crochet,86,,,0
5,Flirting,flirt,1,attr,flirt,0
5,is,flirt,2,,,0
5,a,flirt,3,,,0
5,social,flirt,4,,,0
5,and,flirt,5,,,0
5,sexual,flirt,6,,,0
5,behavior,flirt,7,,,0
5,involving,flirt,8,,,0
5,speech,flirt,9,,,0
5,and,flirt,10,,,0
5,body,flirt,11,,,0
5,"language,",flirt,12,,,0
5,either,flirt,13,,,0
5,for,flirt,14,,,0
5,amusement,flirt,15,,,0
5,or,flirt,16,,,0
5,to,flirt,17,,,0
5,invite,flirt,18,,,0
5,a,flirt,19,,,0
5,deeper,flirt,20,,,0
5,relationship,flirt,21,,,0
5,with,flirt,22,,,0
5,the,flirt,23,,,0
5,person,flirt,24,,,0
5,with,flirt,25,,,0
5,whom,flirt,26,,,0
5,one,flirt,27,,,0
5,flirts.,flirt,28,attr,flirt,0
5,Flirting,flirt,29,attr,flirt,0
5,may,flirt,30,,,0
5,involve,flirt,31,,,0
5,double,flirt,32,,,0
5,"entendres,",flirt,33,,,0
5,flicking,flirt,34,,,0
5,the,flirt,35,,,0
5,"hair,",flirt,36,,,0
5,eye,flirt,37,,,0
5,"contact,",flirt,38,,,0
5,brief,flirt,39,,,0
5,"touching,",flirt,40,,,0
5,open,flirt,41,,,0
5,"stances,",flirt,42,,,0
5,"proximity,",flirt,43,,,0
5,and,flirt,44,,,0
5,other,flirt,45,,,0
5,gestures.,flirt,46,,,0
5,Flirting,flirt,47,attr,flirt,0
5,may,flirt,48,,,0
5,be,flirt,49,,,0
5,done,flirt,50,,,0
5,in,flirt,51,,,0
5,an,flirt,52,,,0
5,"exaggerated,",flirt,53,,,0
5,shy,flirt,54,,,0
5,or,flirt,55,,,0
5,frivolous,flirt,56,,,0
5,flirting,flirt,57,attr,flirt,0
5,style.,flirt,58,,,0
5,Flirting,flirt,59,attr,flirt,0
5,behavior,flirt,60,,,0
5,varies,flirt,61,,,0
5,across,flirt,62,,,0
5,cultures,flirt,63,,,0
5,due,flirt,64,,,0
5,to,flirt,65,,,0
5,different,flirt,66,,,0
5,modes,flirt,67,,,0
5,of,flirt,68,,,0
5,social,flirt,69,,,0
5,etiquette.,flirt,70,,,0
5,"Nonetheless,",flirt,71,,,0
5,according,flirt,72,,,0
5,to,flirt,73,,,0
5,some,flirt,74,,,0
5,"anthropologists,",flirt,75,,,0
5,some,flirt,76,,,0
5,flirting,flirt,77,attr,flirt,0
5,behaviors,flirt,78,,,0
5,may,flirt,79,,,0
5,be,flirt,80,,,0
5,more,flirt,81,,,0
5,"universal,",flirt,82,,,0
5,such,flirt,83,,,0
5,as,flirt,84,,,0
5,a,flirt,85,,,0
5,prolonged,flirt,86,,,0
5,stare,flirt,87,,,0
5,followed,flirt,88,,,0
5,by,flirt,89,,,0
5,a,flirt,90,,,0
5,nonchalant,flirt,91,,,0
5,break,flirt,92,,,0
5,of,flirt,93,,,0
5,gaze,flirt,94,,,0
5,along,flirt,95,,,0
5,with,flirt,96,,,0
5,a,flirt,97,,,0
5,little,flirt,98,,,0
5,smile.,flirt,99,,,0
6,A,limousine,1,,,0
6,limousine,limousine,2,attr,limousine,0
6,is,limousine,3,,,0
6,a,limousine,4,,,0
6,large,limousine,5,,,0
6,luxury,limousine,6,,,0
6,vehicle,limousine,7,,,0
6,driven,limousine,8,,,0
6,by,limousine,9,,,0
6,a,limousine,10,,,0
6,chauffeur,limousine,11,,,0
6,with,limousine,12,,,0
6,a,limousine,13,,,0
6,partition,limousine,14,,,0
6,between,limousine,15,,,0
6,the,limousine,16,,,0
6,driver's,limousine,17,,,0
6,compartment,limousine,18,,,0
6,and,limousine,19,,,0
6,the,limousine,20,,,0
6,passenger's,limousine,21,,,0
6,compartment.,limousine,22,,,0
6,Stretch,limousine,23,,,0
6,limousines,limousine,24,attr,limousine,0
6,are,limousine,25,,,0
6,longer,limousine,26,,,0
6,than,limousine,27,,,0
6,regular,limousine,28,,,0
6,"limousines,",limousine,29,attr,limousine,0
6,usually,limousine,30,,,0
6,in,limousine,31,,,0
6,order,limousine,32,,,0
6,to,limousine,33,,,0
6,accommodate,limousine,34,,,0
6,more,limousine,35,,,0
6,passengers.,limousine,36,,,0
6,Stretch,limousine,37,,,0
6,limousines,limousine,38,attr,limousine,0
6,may,limousine,39,,,0
6,have,limousine,40,,,0
6,seating,limousine,41,,,0
6,along,limousine,42,,,0
6,the,limousine,43,,,0
6,sides,limousine,44,,,0
6,of,limousine,45,,,0
6,the,limousine,46,,,0
6,cabin.,limousine,47,,,0
6,A,limousine,48,,,0
6,variety,limousine,49,,,0
6,of,limousine,50,,,0
6,vehicles,limousine,51,,,0
6,have,limousine,52,,,0
6,been,limousine,53,,,0
6,converted,limousine,54,,,0
6,into,limousine,55,,,0
6,novelty,limousine,56,,,0
6,limousines,limousine,57,attr,limousine,0
6,for,limousine,58,,,0
6,"weddings,",limousine,59,,,0
6,parties,limousine,60,,,0
6,and,limousine,61,,,0
6,other,limousine,62,,,0
6,social,limousine,63,,,0
6,occasions.,limousine,64,,,0
6,Another,limousine,65,,,0
6,style,limousine,66,,,0
6,of,limousine,67,,,0
6,novelty,limousine,68,,,0
6,limousine,limousine,69,attr,limousine,0
6,are,limousine,70,,,0
6,those,limousine,71,,,0
6,painted,limousine,72,,,0
6,in,limousine,73,,,0
6,bright,limousine,74,,,0
6,"colours,",limousine,75,,,0
6,such,limousine,76,,,0
6,as,limousine,77,,,0
6,purple,limousine,78,,,0
6,or,limousine,79,,,0
6,pink.,limousine,80,,,0
6,Presidents,limousine,81,,,0
6,of,limousine,82,,,0
6,the,limousine,83,,,0
6,United,limousine,84,,,0
6,States,limousine,85,,,0
6,have,limousine,86,,,0
6,ridden,limousine,87,,,0
6,in,limousine,88,,,0
6,a,limousine,89,,,0
6,variety,limousine,90,,,0
6,of,limousine,91,,,0
6,brands,limousine,92,,,0
6,of,limousine,93,,,0
6,limousine,limousine,94,attr,limousine,0
6,stretching,limousine,95,,,0
6,back,limousine,96,,,0
6,to,limousine,97,,,0
6,1899,limousine,98,,,0
7,Ophthalmologists,ophthalmologist,1,attr,ophthalmologist,0
7,are,ophthalmologist,2,,,0
7,medical,ophthalmologist,3,,,0
7,doctors,ophthalmologist,4,,,0
7,who,ophthalmologist,5,,,0
7,diagnose,ophthalmologist,6,,,0
7,and,ophthalmologist,7,,,0
7,treat,ophthalmologist,8,,,0
7,disorders,ophthalmologist,9,,,0
7,of,ophthalmologist,10,,,0
7,the,ophthalmologist,11,,,0
7,eye.,ophthalmologist,12,,,0
7,Ophthalmologists,ophthalmologist,13,attr,ophthalmologist,0
7,have,ophthalmologist,14,,,0
7,a,ophthalmologist,15,,,0
7,degree,ophthalmologist,16,,,0
7,in,ophthalmologist,17,,,0
7,"medicine,",ophthalmologist,18,,,0
7,followed,ophthalmologist,19,,,0
7,by,ophthalmologist,20,,,0
7,additional,ophthalmologist,21,,,0
7,four,ophthalmologist,22,,,0
7,to,ophthalmologist,23,,,0
7,five,ophthalmologist,24,,,0
7,years,ophthalmologist,25,,,0
7,of,ophthalmologist,26,,,0
7,residency,ophthalmologist,27,,,0
7,training.,ophthalmologist,28,,,0
7,Residency,ophthalmologist,29,,,0
7,training,ophthalmologist,30,,,0
7,programs,ophthalmologist,31,,,0
7,for,ophthalmologist,32,,,0
7,ophthalmologists,ophthalmologist,33,attr,ophthalmologist,0
7,may,ophthalmologist,34,,,0
7,require,ophthalmologist,35,,,0
7,a,ophthalmologist,36,,,0
7,one-year,ophthalmologist,37,,,0
7,internship,ophthalmologist,38,,,0
7,with,ophthalmologist,39,,,0
7,training,ophthalmologist,40,,,0
7,in,ophthalmologist,41,,,0
7,internal,ophthalmologist,42,,,0
7,"medicine,",ophthalmologist,43,,,0
7,"pediatrics,",ophthalmologist,44,,,0
7,or,ophthalmologist,45,,,0
7,general,ophthalmologist,46,,,0
7,surgery.,ophthalmologist,47,,,0
7,Ophthalmologists,ophthalmologist,48,attr,ophthalmologist,0
7,may,ophthalmologist,49,,,0
7,seek,ophthalmologist,50,,,0
7,additional,ophthalmologist,51,,,0
7,specialty,ophthalmologist,52,,,0
7,training,ophthalmologist,53,,,0
7,in,ophthalmologist,54,,,0
7,a,ophthalmologist,55,,,0
7,particular,ophthalmologist,56,,,0
7,aspect,ophthalmologist,57,,,0
7,of,ophthalmologist,58,,,0
7,eye,ophthalmologist,59,,,0
7,pathology.,ophthalmologist,60,,,0
7,Ophthalmologists,ophthalmologist,61,attr,ophthalmologist,0
7,are,ophthalmologist,62,,,0
7,allowed,ophthalmologist,63,,,0
7,to,ophthalmologist,64,,,0
7,prescribe,ophthalmologist,65,,,0
7,medications,ophthalmologist,66,,,0
7,to,ophthalmologist,67,,,0
7,treat,ophthalmologist,68,,,0
7,eye,ophthalmologist,69,,,0
7,"diseases,",ophthalmologist,70,,,0
7,implement,ophthalmologist,71,,,0
7,laser,ophthalmologist,72,,,0
7,"therapy,",ophthalmologist,73,,,0
7,and,ophthalmologist,74,,,0
7,perform,ophthalmologist,75,,,0
7,surgery,ophthalmologist,76,,,0
7,when,ophthalmologist,77,,,0
7,needed.,ophthalmologist,78,,,0
7,Ophthalmologists,ophthalmologist,79,attr,ophthalmologist,0
7,may,ophthalmologist,80,,,0
7,participate,ophthalmologist,81,,,0
7,in,ophthalmologist,82,,,0
7,academic,ophthalmologist,83,,,0
7,research,ophthalmologist,84,,,0
7,on,ophthalmologist,85,,,0
7,the,ophthalmologist,86,,,0
7,diagnosis,ophthalmologist,87,,,0
7,and,ophthalmologist,88,,,0
7,treatment,ophthalmologist,89,,,0
7,for,ophthalmologist,90,,,0
7,eye,ophthalmologist,91,,,0
7,disorders.,ophthalmologist,92,,,0
7,They,ophthalmologist,93,,,0
7,may,ophthalmologist,94,,,0
7,also,ophthalmologist,95,,,0
7,attend,ophthalmologist,96,,,0
7,conferences,ophthalmologist,97,,,0
7,for,ophthalmologist,98,,,0
7,ophthalmologists.,ophthalmologist,99,attr,ophthalmologist,0
8,Painting,paint,1,attr,paint,0
8,is,paint,2,,,0
8,the,paint,3,,,0
8,practice,paint,4,,,0
8,of,paint,5,,,0
8,applying,paint,6,,,0
8,"paint,",paint,7,attr,paint,0
8,"pigment,",paint,8,,,0
8,color,paint,9,,,0
8,or,paint,10,,,0
8,other,paint,11,,,0
8,medium,paint,12,,,0
8,to,paint,13,,,0
8,a,paint,14,,,0
8,solid,paint,15,,,0
8,surface.,paint,16,,,0
8,The,paint,17,,,0
8,medium,paint,18,,,0
8,is,paint,19,,,0
8,commonly,paint,20,,,0
8,applied,paint,21,,,0
8,to,paint,22,,,0
8,the,paint,23,,,0
8,base,paint,24,,,0
8,with,paint,25,,,0
8,a,paint,26,,,0
8,paint,paint,27,attr,paint,0
8,brush.,paint,28,,,0
8,Painting,paint,29,attr,paint,0
8,is,paint,30,,,0
8,an,paint,31,,,0
8,important,paint,32,,,0
8,form,paint,33,,,0
8,in,paint,34,,,0
8,the,paint,35,,,0
8,visual,paint,36,,,0
8,arts.,paint,37,,,0
8,Paintings,paint,38,attr,paint,0
8,can,paint,39,,,0
8,be,paint,40,,,0
8,naturalistic,paint,41,,,0
8,and,paint,42,,,0
8,"representational,",paint,43,,,0
8,"photographic,",paint,44,,,0
8,"abstract,",paint,45,,,0
8,"narrative,",paint,46,,,0
8,"symbolistic,",paint,47,,,0
8,emotive,paint,48,,,0
8,or,paint,49,,,0
8,political,paint,50,,,0
8,in,paint,51,,,0
8,nature.,paint,52,,,0
8,A,paint,53,,,0
8,portion,paint,54,,,0
8,of,paint,55,,,0
8,the,paint,56,,,0
8,history,paint,57,,,0
8,of,paint,58,,,0
8,painting,paint,59,attr,paint,0
8,in,paint,60,,,0
8,both,paint,61,,,0
